loan_amnt,term,int_rate,installment,grade,emp_length,annual_inc,issue_d,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,fico_score,initial_list_status_w,'application_type_Joint App',ratio_loan_amnt_annual_inc,ratio_open_acc_total_acc,diff_issue_d_earliest_cr_line,ratio_pub_rec_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_diff_issue_d_earliest_cr_line,ratio_pub_rec_bankruptcies_pub_rec,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,verification_status_Not_Verified,verification_status_Source_Verified,verification_status_Verified,purpose_car,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_house,purpose_major_purchase,purpose_medical,purpose_moving,purpose_other,purpose_renewable_energy,purpose_small_business,purpose_vacation,purpose_wedding,class
11050,36,24.74,437.83,5,10,86000,201701,11.54,200401,20,0,6194,48,27,0,0,662,0,0,0.128488,0.740741,156,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7200,36,11.49,237.4,2,10,34000,201511,14.47,199504,11,1,8701,30.6,16,0,1,677,0,0,0.211765,0.6875,247,0.004049,0.004049,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11200,36,13.99,382.74,3,4,38400,201701,31.78,200507,10,0,8874,43.7,19,0,0,682,0,0,0.291667,0.526316,138,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21000,60,17.57,528.37,4,10,58000,201410,32.01,199608,24,0,16911,51.2,44,3,0,732,1,0,0.362069,0.545455,218,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
36000,36,9.92,1160.27,2,2,70000,201804,8.95,201101,17,0,7296,30.9,21,0,0,667,1,0,0.514286,0.809524,87,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9200,36,22.74,354.89,5,1,30720,201703,17.11,200901,5,0,2651,12.9,5,0,0,722,0,0,0.299479,1,98,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16500,60,12.85,374.16,2,4,48622,201312,28.29,199505,13,0,21509,80.6,30,2,0,712,0,0,0.339353,0.433333,223,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5400,36,10.15,174.63,2,9,42000,201405,20.6,199809,7,0,3805,57.7,15,1,0,682,1,0,0.128571,0.466667,188,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18500,60,27.34,568.67,7,10,37000,201602,43.34,199708,18,0,42238,58.4,36,0,0,692,0,0,0.5,0.5,222,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22950,60,24.99,673.48,6,10,72000,201410,16.17,199004,16,0,37941,89.7,29,4,0,662,1,0,0.31875,0.551724,294,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6250,36,13.33,211.59,3,10,70000,201506,18.26,200109,8,0,5002,62.5,35,3,0,667,0,0,0.089286,0.228571,165,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14700,60,15.31,352.11,3,5,35000,201404,17.56,200301,22,0,12760,33.5,24,0,0,732,1,0,0.42,0.916667,135,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28000,60,14.07,652.53,3,5,91850,201805,16.02,201207,10,0,15206,29,12,0,0,722,1,0,0.304845,0.833333,70,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22400,60,14.08,522.14,3,10,65000,201708,18.37,200207,23,0,15283,40.8,30,0,0,687,1,0,0.344615,0.766667,181,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4200,36,12.74,140.99,3,2,25000,201705,14.88,198206,7,0,4626,26.3,20,0,0,667,1,0,0.168,0.35,419,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
16000,36,12.69,536.72,3,10,90000,201504,20.71,200706,13,3,1693,10.1,32,1,0,737,1,0,0.177778,0.40625,94,0.031915,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15500,60,24.08,446.63,6,5,44960,201310,22.79,200107,11,0,11635,66.9,17,2,0,717,0,0,0.344751,0.647059,147,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,36,7.89,625.72,1,10,97000,201510,32.04,198306,12,0,13759,41.3,33,3,0,702,0,0,0.206186,0.363636,388,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17000,36,16.99,606.02,4,2,45000,201704,21.23,200801,5,0,13456,94.1,12,1,0,682,1,0,0.377778,0.416667,111,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,36,20.31,111.97,4,1,40000,201307,15.21,200701,4,0,8588,85.9,13,0,0,662,0,0,0.075,0.307692,78,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25000,60,21.49,683.25,5,10,58000,201304,9.29,199411,10,0,1992,20.1,29,4,0,702,1,0,0.431034,0.344828,221,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9000,36,12.69,301.91,3,0,45000,201505,12.11,198708,9,0,11890,67.2,27,3,0,677,0,0,0.2,0.333333,333,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10000,36,13.99,341.73,3,10,38245,201505,37.06,200001,12,0,20188,78.6,15,2,0,717,0,0,0.261472,0.8,184,0,0,-1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13425,60,20,355.69,4,3,39996,201709,8.25,200103,15,2,2124,21.7,27,0,0,667,1,0,0.335659,0.555556,198,0.010101,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10000,36,20.39,373.63,4,8,35000,201806,26.99,201103,14,0,19311,57.3,25,0,0,677,1,0,0.285714,0.56,87,0,0,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35000,36,13.33,1184.86,3,10,120000,201510,21.71,199407,9,0,44617,84.2,28,0,0,682,1,0,0.291667,0.321429,255,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9600,36,8.9,304.84,1,8,94000,201404,13.21,198108,13,1,23670,59,30,3,1,702,0,0,0.102128,0.433333,392,0.002551,0.002551,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16000,60,18.49,410.58,5,2,100000,201512,8.99,200506,8,1,8341,51.2,15,0,0,677,1,0,0.16,0.533333,126,0.007937,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000,36,9.8,643.47,2,9,90000,201601,13.93,200009,6,2,6191,74.6,21,4,2,662,0,0,0.222222,0.285714,184,0.01087,0.01087,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4000,36,9.44,128.02,2,6,130000,201709,10.09,200706,11,1,7287,19.3,27,3,1,682,1,0,0.030769,0.407407,123,0.00813,0.00813,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15000,36,18.75,547.95,4,2,60000,201303,13.52,200604,10,0,13451,76,11,0,0,677,0,0,0.25,0.909091,83,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,36,15.61,209.79,4,5,36000,201505,24.56,200311,14,0,16220,62.1,25,1,0,662,0,0,0.166667,0.56,138,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,60,19.52,472.1,5,6,80000,201504,28.26,200104,16,0,5866,59.9,40,1,0,672,0,0,0.225,0.4,168,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,36,7.97,250.59,1,3,45000,201708,22.87,201206,11,0,2400,10.9,16,0,0,752,1,0,0.177778,0.6875,62,0,0,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
25000,36,16.99,891.2,4,10,75689.4,201407,12.68,199510,11,0,18408,97.4,21,0,0,692,1,0,0.330297,0.52381,225,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9600,36,17.97,346.92,4,10,80000,201808,17.93,200507,12,0,20645,87.5,32,3,0,672,1,0,0.12,0.375,157,0,0,-1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
7975,36,21.67,303.21,5,1,49000,201504,14.33,200809,5,0,1474,34.3,7,0,0,667,1,0,0.162755,0.714286,79,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10000,36,9.99,322.63,2,10,42999,201510,30.25,199907,14,1,15761,72,24,0,1,672,1,0,0.232564,0.583333,195,0.005128,0.005128,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,36,22.15,459.22,5,10,72000,201408,28.4,199311,24,0,27635,90.3,50,4,0,662,0,0,0.166667,0.48,249,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15000,60,16.59,369.49,4,5,125000,201402,5.1,200210,14,0,17996,59.6,27,2,0,667,0,0,0.12,0.518519,136,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
12000,36,18.06,434.2,4,0,29000,201801,28.71,198203,8,0,11077,44,25,0,0,692,1,0,0.413793,0.32,430,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7500,36,16.59,265.87,4,5,75000,201403,32,200010,13,0,23631,85.6,24,0,0,702,1,0,0.1,0.541667,161,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14000,60,17.14,349,4,0,40000,201501,17.22,200709,15,0,4909,69.1,27,0,0,667,0,0,0.35,0.555556,88,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
21000,60,10.99,456.49,2,10,45000,201511,21.57,198404,4,0,24743,76.8,12,0,0,707,1,0,0.466667,0.333333,379,0,0,-1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5700,36,13.99,194.79,3,8,45000,201507,23.19,200209,14,0,17804,40.3,24,2,0,687,1,0,0.126667,0.583333,154,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,36,14.46,275.22,3,3,40000,201604,30.27,200310,5,0,4268,83.7,20,2,0,697,1,0,0.2,0.25,150,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,60,19.2,911.78,4,9,137509,201311,26.49,199211,13,0,42782,55.7,31,7,0,707,0,0,0.254529,0.419355,252,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33600,60,14.99,799.17,3,8,107515,201701,26.42,200309,15,0,22812,56.3,28,0,0,697,1,0,0.312515,0.535714,160,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32000,36,7.91,1001.44,1,5,310000,201602,8.31,200412,11,0,33531,49.8,44,4,0,697,1,0,0.103226,0.25,134,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24000,60,8.18,488.71,2,10,110000,201511,20.45,199710,11,0,13637,31.1,32,2,0,742,1,0,0.218182,0.34375,217,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
22400,60,14.99,532.78,3,0,127500,201703,13.19,199907,15,1,11915,57,27,1,1,672,1,0,0.175686,0.555556,212,0.004717,0.004717,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11200,60,11.44,245.98,2,3,55000,201702,25.22,201001,8,0,8011,56.4,19,1,0,682,1,1,0.203636,0.421053,85,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,36,16.29,423.61,3,2,45000,201306,15.22,200701,5,0,4865,86.9,11,0,0,682,0,0,0.266667,0.454545,77,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,36,7.39,621.12,1,4,90000,201602,23.27,200010,12,0,26069,56.1,27,0,0,712,1,0,0.222222,0.444444,184,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,36,7.97,250.59,1,0,19500,201801,4.86,201411,5,0,1506,15.5,8,0,0,747,1,0,0.410256,0.625,38,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,60,17.86,379.76,4,10,55000,201505,24.42,198504,14,0,19660,81,26,0,0,692,1,0,0.272727,0.538462,361,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8000,36,10.99,261.88,2,1,48000,201503,20.03,200409,19,0,4884,75.1,33,0,0,672,1,0,0.166667,0.575758,126,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33000,60,17.86,835.48,4,10,72000,201505,32.45,200201,22,0,23239,45.6,45,4,0,707,1,0,0.458333,0.488889,160,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11975,60,25.99,358.47,7,2,40000,201402,29.79,198604,14,1,24041,79.6,19,1,0,662,0,0,0.299375,0.736842,334,0.002994,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,60,14.08,279.72,3,1,53000,201709,16.39,200006,11,0,8609,49.5,33,2,0,682,1,0,0.226415,0.333333,207,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11150,60,19.99,295.35,5,10,42000,201507,39.74,199611,17,0,8269,63.6,47,0,0,677,1,0,0.265476,0.361702,224,0,0,-1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2000,36,14.48,68.83,3,8,35000,201512,7.58,199504,7,0,3785,42.1,35,0,0,672,1,0,0.057143,0.2,248,0,0,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18975,36,14.99,657.69,3,10,50000,201409,14.67,200107,13,0,27796,69.5,32,4,0,682,0,0,0.3795,0.40625,158,0,0,-1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6000,36,13.33,203.12,3,9,68000,201507,19.66,200405,5,0,20162,93.8,35,0,0,667,1,0,0.088235,0.142857,134,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,60,14.49,352.85,3,10,66176,201408,27.42,200012,10,1,4399,24.3,15,0,0,722,1,0,0.226668,0.666667,164,0.006098,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,60,15.61,482.23,3,10,56000,201404,34.32,199607,32,1,8717,48.4,63,3,1,677,1,0,0.357143,0.507937,213,0.004695,0.004695,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15000,36,11.99,498.15,2,10,70000,201403,13.78,199709,12,1,10510,55,32,1,1,692,0,0,0.214286,0.375,198,0.005051,0.005051,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,36,8.67,379.76,2,9,60000,201501,14.1,200211,9,0,15953,63.1,13,0,0,707,0,0,0.2,0.692308,146,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7000,36,7.89,219,1,0,60000,201507,30.92,200406,15,0,4995,30.8,28,0,0,702,0,0,0.116667,0.535714,133,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35000,36,12.69,1174.07,3,9,98000,201507,21.89,199004,32,0,42292,61.7,58,4,0,667,0,0,0.357143,0.551724,303,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31000,60,19.72,816.49,4,1,75000,201306,11.49,198609,22,0,9188,57.1,49,4,0,677,0,0,0.413333,0.44898,321,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19000,60,12.99,432.22,3,9,43000,201602,13.82,200603,16,0,11089,16.7,23,1,0,742,1,0,0.44186,0.695652,119,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,36,16.99,1247.68,4,10,80000,201409,35.12,200202,10,0,4286,25.7,16,0,0,687,0,0,0.4375,0.625,151,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12000,36,12.99,404.27,3,0,50000,201502,30.34,200005,12,1,12460,60.8,28,0,0,702,0,0,0.24,0.428571,177,0.00565,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25825,60,23.43,734.42,6,9,60000,201410,16.84,200104,8,0,12119,40.7,27,1,0,667,1,0,0.430417,0.296296,162,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9450,36,8.39,297.84,2,10,34000,201604,66.04,199304,14,0,20352,48.5,28,4,0,752,1,1,0.277941,0.5,276,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,60,13.67,277.18,3,5,56000,201602,7.35,200710,6,2,2637,38.2,12,0,1,702,1,0,0.214286,0.5,100,0.02,0.01,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,36,11.48,659.33,2,10,50000,201601,23.16,200302,19,0,5123,20.7,41,5,0,697,0,0,0.4,0.463415,155,0,0,-1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9600,36,16.99,342.22,4,10,78000,201408,17.15,198908,21,0,29492,68.7,32,0,0,672,0,0,0.123077,0.65625,300,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25000,60,17.47,627.65,4,10,123000,201806,22.49,199702,14,0,21139,45.4,52,6,0,722,1,1,0.203252,0.269231,256,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19950,60,14.65,470.96,3,10,40000,201504,25.5,197607,8,0,16547,60.8,16,1,0,692,1,0,0.49875,0.5,465,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5850,36,21.99,223.39,6,6,75000,201506,25.94,200505,9,0,5556,79.4,25,0,0,662,0,0,0.078,0.36,121,0,0,-1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
12000,36,11.22,394.12,2,10,60000,201512,27.34,199706,14,0,9395,69.6,34,4,0,692,1,0,0.2,0.411765,222,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
9000,36,24.11,353.62,6,7,30000,201604,34.32,200501,8,0,14343,57.4,26,0,0,677,0,0,0.3,0.307692,135,0,0,-1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20000,36,10.91,653.93,2,9,65000,201802,17.76,200202,15,1,9155,14.7,23,1,1,742,1,0,0.307692,0.652174,192,0.005208,0.005208,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3000,36,9.92,96.69,2,10,72000,201805,16.05,200304,6,0,8707,56.2,21,0,0,727,1,1,0.041667,0.285714,181,0,0,-1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8000,36,15.31,278.54,3,10,23000,201405,31.11,200404,7,1,3933,55.4,13,0,0,677,0,0,0.347826,0.538462,121,0.008264,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16275,36,17.27,582.44,4,8,44000,201603,19.8,200202,14,1,24242,63.6,25,4,1,662,0,0,0.369886,0.56,169,0.005917,0.005917,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
14000,60,13.99,325.69,3,10,81000,201701,21,199904,15,0,29934,63.7,29,2,0,717,1,0,0.17284,0.517241,213,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
20000,60,14.99,475.7,3,0,100000,201702,8.43,201204,14,0,5506,16,24,0,0,717,1,0,0.2,0.583333,58,0,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15225,60,19.52,399.32,5,10,53000,201503,14.35,198711,14,0,11305,67.3,29,1,0,672,0,0,0.287264,0.482759,328,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24000,60,23.99,690.3,5,10,110000,201605,36.97,200305,19,0,43564,79.4,34,3,0,667,0,0,0.218182,0.558824,156,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15300,60,25.83,456.56,7,0,200000,201501,9.96,200610,12,0,6446,58.6,23,1,0,672,0,0,0.0765,0.521739,99,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,60,28.99,317.36,7,2,45000,201603,14.64,200602,9,1,808,5.9,13,0,1,667,1,0,0.222222,0.692308,121,0.008264,0.008264,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14400,36,10.9,470.76,2,10,88000,201804,4.39,199502,5,0,1644,20.3,15,2,0,682,1,0,0.163636,0.333333,278,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24000,60,16.29,587.34,4,10,105450,201602,30.18,200501,12,1,17747,51,28,0,1,682,1,0,0.227596,0.428571,133,0.007519,0.007519,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15000,36,13.33,507.8,3,10,60000,201503,23.76,199905,8,0,13624,96.6,18,0,0,677,1,0,0.25,0.444444,190,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15125,60,18.55,388.62,5,5,55000,201505,19.75,198504,11,2,5465,60.7,22,4,2,662,0,0,0.275,0.5,361,0.00554,0.00554,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28400,60,18.55,729.7,5,10,90000,201507,32.55,200103,10,0,24074,87.9,20,1,0,707,0,0,0.315556,0.5,172,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6000,36,10.91,196.18,2,1,35000,201705,23.73,199510,14,0,11452,46.6,35,2,0,702,1,0,0.171429,0.4,259,0,0,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12250,60,17.86,310.14,4,7,28000,201503,13.2,200706,7,0,15620,55.4,14,0,0,682,1,0,0.4375,0.5,93,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,60,15.61,843.9,4,8,99000,201407,19.83,200009,8,0,18676,51.9,27,2,0,737,0,0,0.353535,0.296296,166,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18000,60,30.84,591.69,7,10,55000,201704,11.15,200209,19,0,6562,25.7,30,4,0,662,0,0,0.327273,0.633333,175,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000,60,23.43,853.15,6,10,98000,201410,12.21,198607,14,2,39969,43.6,30,4,0,682,0,0,0.306122,0.466667,339,0.0059,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10000,60,12.29,223.92,3,3,60000,201509,24.9,200005,18,1,2768,56.5,44,1,0,677,1,0,0.166667,0.409091,184,0.005435,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15475,36,17.99,559.39,4,4,36889,201703,12.98,200005,6,0,5921,61.7,13,2,0,677,0,0,0.419502,0.461538,202,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10950,60,21.48,299.2,5,4,38000,201601,30.29,200012,9,0,15148,72.5,34,3,0,672,0,0,0.288158,0.264706,181,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35000,60,17.86,886.11,4,10,85728.24,201505,34.24,199607,14,0,27061,68.9,25,2,0,702,0,0,0.408267,0.56,226,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14750,36,12.49,493.38,2,7,41000,201410,13.91,200208,7,0,5671,30.5,17,0,0,682,1,0,0.359756,0.411765,146,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20525,60,21.67,563.04,5,4,46790,201504,38.78,200509,16,0,19178,90,22,0,0,687,0,0,0.438662,0.727273,115,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24000,60,13.33,550.14,3,3,53000,201507,23.19,200508,12,0,16643,89.5,26,2,0,717,1,0,0.45283,0.461538,119,0,0,-1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24000,60,25.49,711.35,5,0,88800,201703,26.19,200009,13,1,5740,29,36,1,1,722,1,0,0.27027,0.361111,198,0.005051,0.005051,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
15100,60,15.8,365.6,3,3,52000,201302,24.55,200009,11,0,13193,75.8,24,4,0,712,0,0,0.290385,0.458333,149,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13550,60,19.52,355.39,5,3,34000,201503,28.45,198312,9,0,14588,71.9,33,2,0,662,0,0,0.398529,0.272727,375,0,0,-1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
24550,36,24.08,964.2,6,10,65000,201408,32.31,200203,35,0,32224,55.3,62,1,0,662,1,0,0.377692,0.564516,149,0,0,-1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30000,36,11.48,989,2,8,79000,201601,24.91,199811,26,0,7419,27.3,50,0,0,722,0,0,0.379747,0.52,206,0,0,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
