dur,proto_tcp,proto_udp,proto_other,service_none,service_http,service_dns,service_other,state_FIN,state_INT,state_other,sbytes,dbytes,rate,sloss,dloss,sjit,djit,swin,stcpb,dtcpb,dwin,smean,dmean,trans_depth,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,ct_src_ltm,ct_srv_dst,label
0.000649,1,0,0,1,0,0,0,1,0,0,0.000458,0.01067,0.00434,0.001753,0.013704,0.000017,0.000125,1,0.998888,0.999308,1,0.020394,0.602881,0,0.064516,0.040816,0,0,0.032258,0.020408,0.131148,0
0.001272,1,0,0,1,0,0,0,1,0,0,0.000409,0.008964,0.001927,0.001753,0.01142,0.000043,0.000008,1,0.970292,0.970444,1,0.021074,0.588477,0,0.096774,0,0,0,0,0.061224,0.098361,0
0.000076,0,1,0,1,0,0,0,0,0,1,0.00005,0.000043,0.001535,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.052126,0,0.129032,0.040816,0.020408,0,0.032258,0.102041,0.098361,0
0.00372,1,0,0,0,0,0,1,1,0,0,0.000036,0.001245,0.000085,0.00025,0.001523,0.001484,0.008641,1,0.090888,0.116749,1,0.016995,0.504115,0,0.016129,0.040816,0,0,0.048387,0.142857,0.016393,0
0.0182,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000028,0.000751,0.001903,0.006023,0.038593,1,0.112043,0.112301,1,0.062542,0.387517,0.5,0,0,0,0,0.016129,0.061224,0.016393,0
0.000267,1,0,0,1,0,0,0,1,0,0,0.000238,0.002719,0.004938,0.001753,0.004949,0.00002,0.000003,1,0.179703,0.689296,1,0.024473,0.33059,0,0.032258,0,0,0,0,0.020408,0.016393,0
0.000356,1,0,0,0,0,0,1,1,0,0,0.003551,0.000477,0.004353,0.004508,0.003045,0.000016,0.000005,1,0.01863,0.018848,1,0.469069,0.05487,0,0,0,0,0,0,0.020408,0,0
0.020578,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.000027,0.001002,0.001523,0.00405,0.000676,1,0.835286,0.24079,1,0.046227,0.062414,0,0.193548,0.326531,0.244898,0,0.145161,0.265306,0.245902,0
0.000092,1,0,0,1,0,0,0,1,0,0,0.000136,0.000244,0.006343,0.001252,0.001523,0.000012,0.000003,1,0.895048,0.89617,1,0.026513,0.084362,0,0.048387,0.040816,0,0,0,0.061224,0.04918,0
0.000019,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002609,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0,0,0,0,0.020408,0.032787,0
0.000449,1,0,0,1,0,0,0,1,0,0,0.000358,0.007734,0.004785,0.001753,0.009897,0.000016,0.000113,1,0.524714,0.025231,1,0.021074,0.569273,0,0.306452,0,0,0,0.032258,0.061224,0.114754,0
0.000678,1,0,0,1,0,0,0,1,0,0,0.000298,0.005515,0.002582,0.001753,0.007613,0.000035,0.000245,1,0.749157,0.249703,1,0.022434,0.496571,0,0.129032,0.081633,0,0,0.016129,0.102041,0.065574,0
0.000076,0,1,0,1,0,0,0,0,0,1,0.00005,0.000043,0.00153,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.052126,0,0.209677,0.102041,0,0,0.048387,0.061224,0.147541,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.00295,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.064516,0.020408,0,0,0.016129,0.040816,0.081967,0
0.093767,1,0,0,0,0,0,1,1,0,0,0.0009,0.001736,0.000039,0.006511,0.011801,0.002219,0.015812,1,0.808699,0.309261,1,0.040789,0.074074,0,0,0.061224,0,0,0.032258,0.061224,0,0
0.000097,1,0,0,1,0,0,0,1,0,0,0.000178,0.000609,0.007721,0.001503,0.002284,0.000011,0.000066,1,0.05943,0.559083,1,0.040109,0.123457,0,0.064516,0.020408,0,0,0.016129,0.020408,0.065574,0
0.009677,1,0,0,1,0,0,0,1,0,0,0.000046,0.00005,0.000029,0.000501,0.000381,0.00287,0.000638,1,0.207428,0.178825,1,0.016995,0.030178,0,0.048387,0,0,0,0.032258,0.285714,0.032787,0
0.01552,1,0,0,1,0,0,0,1,0,0,0.000084,0.000091,0.000029,0.001252,0.001142,0.00262,0.000587,1,0.588008,0.32795,1,0.020394,0.037037,0,0.096774,0.020408,0.020408,0.022222,0.096774,0.020408,0.098361,0
0.000989,1,0,0,1,0,0,0,1,0,0,0.000358,0.007734,0.002175,0.001753,0.009897,0.000039,0.000284,1,0.061858,0.061931,1,0.021074,0.569273,0,0.145161,0.040816,0,0,0,0.020408,0.065574,0
0.021914,1,0,0,0,0,0,1,1,0,0,0.000051,0.000096,0.000017,0.000751,0.001523,0.004552,0.00077,1,0.785206,0.4315,1,0.014276,0.039095,0,0,0,0,0,0,0,0,0
0.000077,0,1,0,1,0,0,0,0,0,1,0.00005,0.000043,0.001509,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.052126,0,0.064516,0.081633,0,0,0.032258,0.102041,0.065574,0
0.000072,0,1,0,1,0,0,0,0,0,1,0.00005,0.000043,0.001623,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.052126,0,0.080645,0.204082,0,0,0.032258,0.081633,0.196721,0
0.000027,0,1,0,1,0,0,0,0,0,1,0.000045,0.000043,0.004345,0,0,0,0.000001,0,0,0,0,0.069341,0.052126,0,0.096774,0.102041,0,0,0.048387,0.102041,0.196721,0
0.000019,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002691,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.032258,0.040816,0,0,0,0,0.016393,0
0.019362,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000027,0.000751,0.001903,0.006052,0.038776,1,0.655034,0.66092,1,0.062542,0.387517,0.5,0,0.061224,0,0,0,0.102041,0,0
0.017175,1,0,0,1,0,0,0,1,0,0,0.002935,0.00012,0.000048,0.003506,0.001523,0.002096,0.000464,1,0.566006,0.701137,1,0.598912,0.036351,0,0.145161,0,0,0,0.064516,0.040816,0.065574,0
0.007119,1,0,0,1,0,0,0,1,0,0,0.000058,0.000038,0.000035,0.000501,0.000381,0.001798,0.000426,1,0.349874,0.724441,1,0.025833,0.030864,0,0.129032,0.040816,0.020408,0,0.129032,0.061224,0.131148,0
0.000089,0,1,0,1,0,0,0,0,0,1,0.00005,0.000045,0.001305,0,0,0.000001,0.000009,0,0,0,0,0.077498,0.05487,0,0.080645,0,0.020408,0,0,0.040816,0.04918,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002959,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.032258,0.020408,0.040816,0,0.016129,0.040816,0.016393,0
0.009661,1,0,0,1,0,0,0,1,0,0,0.000739,0.002052,0.000426,0.007513,0.012181,0.000328,0.002346,1,0.14719,0.647035,1,0.024473,0.078875,0,0.048387,0.061224,0,0,0,0.163265,0.032787,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002849,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0.061224,0,0,0.016129,0.040816,0.04918,0
0.010365,1,0,0,1,0,0,0,1,0,0,0.000066,0.000038,0.000024,0.000501,0.000381,0.002251,0.000808,1,0.155038,0.859649,1,0.031271,0.030864,0,0.048387,0,0,0,0.048387,0,0.04918,0
0.018668,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000028,0.000751,0.001523,0.006591,0.042228,1,0.309608,0.810433,1,0.062542,0.387517,0.5,0,0.122449,0,0,0,0,0.016393,0
0.033864,1,0,0,1,0,0,0,1,0,0,0.000739,0.002124,0.000122,0.007513,0.012181,0.000684,0.004872,1,0.491419,0.996858,1,0.024473,0.081619,0,0.048387,0,0,0,0.048387,0,0.098361,0
0,1,0,0,1,0,0,0,0,0,1,0.000004,0,0.2,0.00025,0,0,0,1,0,0,0,0.011557,0,0,0.225806,0,0,0,0.225806,0,0.229508,0
0.002631,1,0,0,0,0,0,1,1,0,0,0.003564,0.000477,0.000589,0.004508,0.003045,0.000215,0.000055,1,0.61908,0.618385,1,0.471108,0.05487,0,0.016129,0.061224,0,0,0.064516,0.204082,0,0
0.01016,1,0,0,1,0,0,0,1,0,0,0.00009,0.0001,0.000031,0.000751,0.000761,0.001997,0.000563,1,0.546998,0.023441,1,0.03739,0.061043,0,0.080645,0,0,0,0.064516,0,0.065574,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000011,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.000084,1,0,0,1,0,0,0,1,0,0,0.00037,0.000347,0.006965,0.001753,0.002665,0.00001,0.000002,1,0.83429,0.335473,1,0.129844,0.093278,0,0.16129,0.061224,0,0,0.032258,0.122449,0.065574,0
0.000433,1,0,0,1,0,0,0,1,0,0,0.000358,0.007312,0.00497,0.001753,0.009897,0.000015,0.00011,1,0.940067,0.439656,1,0.021074,0.538409,0,0.096774,0.040816,0,0,0.016129,0.061224,0.098361,0
0.000117,1,0,0,1,0,0,0,1,0,0,0.000201,0.000335,0.006386,0.001503,0.002284,0.000013,0.000087,1,0.131057,0.631699,1,0.042148,0.074074,0,0.080645,0.040816,0,0,0.032258,0.040816,0.065574,0
0.000092,1,0,0,1,0,0,0,1,0,0,0.000136,0.000244,0.006357,0.001252,0.001523,0.000012,0.000003,1,0.379407,0.379507,1,0.026513,0.084362,0,0.016129,0.040816,0,0,0.016129,0,0.04918,0
0.000073,0,1,0,1,0,0,0,0,0,1,0.00005,0.000044,0.001594,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.053498,0,0.080645,0.122449,0,0,0.048387,0.081633,0.081967,0
0.00946,1,0,0,1,0,0,0,1,0,0,0.000069,0.000078,0.000041,0.001002,0.001142,0.001366,0.000322,1,0.078445,0.249479,1,0.018355,0.038409,0,0.016129,0,0,0,0.016129,0,0.016393,0
0.000188,1,0,0,1,0,0,0,1,0,0,0.000228,0.002612,0.006822,0.001753,0.004949,0,0.00008,1,0.372011,0.876579,1,0.024473,0.317558,0,0.032258,0.040816,0,0,0,0.020408,0.081967,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002874,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0,0.040816,0,0,0,0.040816,0,0
0.025448,1,0,0,1,0,0,0,1,0,0,0.000066,0.00005,0.000011,0.000501,0.000381,0.006768,0.00145,1,0.261018,0.97499,1,0.031271,0.030178,0,0.032258,0,0,0,0.016129,0.020408,0.016393,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000008,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.033574,1,0,0,1,0,0,0,1,0,0,0.000239,0.003284,0.000041,0.001753,0.005329,0.002653,0.018474,1,0.129702,0.740864,1,0.024473,0.362826,0,0.16129,0.081633,0,0,0,0.204082,0.032787,0
0.007686,1,0,0,1,0,0,0,1,0,0,0.000149,0.000038,0.000033,0.000501,0.000381,0.001715,0.00054,1,0.750074,0.762829,1,0.090415,0.030864,0,0.080645,0,0,0,0.064516,0.020408,0.065574,0
0.001436,1,0,0,1,0,0,0,1,0,0,0.00034,0.006449,0.001404,0.001753,0.009136,0.000058,0.000416,1,0.693338,0.697241,1,0.021754,0.505487,0,0.306452,0.081633,0,0,0.032258,0.102041,0.114754,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000008,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.003862,1,0,0,0,0,0,1,1,0,0,0.003594,0.000477,0.00041,0.004758,0.003045,0.00034,0.000086,1,0.406537,0.906395,1,0.456832,0.05487,0,0.016129,0,0,0,0,0.040816,0.016393,0
0.009721,1,0,0,1,0,0,0,1,0,0,0.000046,0.000038,0.000026,0.000501,0.000381,0.001995,0.000714,1,0.136673,0.837899,1,0.016995,0.030864,0,0.016129,0,0,0,0.016129,0,0.016393,0
0.00017,1,0,0,1,0,0,0,1,0,0,0.000228,0.002719,0.00753,0.001753,0.004949,0.00001,0.00007,1,0.351467,0.357259,1,0.024473,0.33059,0,0,0,0,0,0,0,0.032787,0
0.00002,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002513,0,0,0,0,0,0,0,0,0.025833,0.056241,0,0.032258,0.020408,0.040816,0,0,0.183673,0,0
0.072213,1,0,0,0,1,0,0,1,0,0,0.001803,0.153541,0.000254,0.000501,0.140845,0.00062,0.00301,1,0.028128,0.528909,1,0.016995,1,0.5,0,0.102041,0,0,0.016129,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0.000097,0,0.166667,0,0,0,0,0,0,0,0,0.342624,0,0,0.451613,0.061224,0.061224,0,0.451613,0.061224,0.459016,0
0.000029,0,1,0,1,0,0,0,0,0,1,0.000047,0.000043,0.004077,0,0,0,0.000001,0,0,0,0,0.073419,0.052126,0,0.064516,0.163265,0,0,0.016129,0.081633,0.163934,0
0.019467,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000027,0.000751,0.001903,0.00688,0.044079,1,0.180448,0.681255,1,0.062542,0.387517,0.5,0,0.122449,0,0,0,0.061224,0.016393,0
0.00018,1,0,0,0,0,0,1,1,0,0,0.000845,0.000045,0.001759,0.001002,0.000381,0.000036,0.000019,1,0.870696,0.872376,1,0.414684,0.036351,0,0.032258,0.102041,0,0,0.080645,0.081633,0.032787,0
0.000079,1,0,0,1,0,0,0,1,0,0,0.000136,0.000244,0.007379,0.001252,0.001523,0.00001,0.000002,1,0.154675,0.154756,1,0.026513,0.084362,0,0.080645,0.040816,0,0,0,0,0.016393,0
0.003733,1,0,0,1,0,0,0,1,0,0,0.000358,0.007734,0.000576,0.001753,0.009897,0.00015,0.001052,1,0.122367,0.122446,1,0.021074,0.569273,0,0.032258,0.081633,0,0,0.016129,0.061224,0.016393,0
0.044803,1,0,0,1,0,0,0,1,0,0,0.001276,0.077373,0.00025,0.005259,0.07499,0.002953,0.0158,1,0.668095,0.67061,1,0.019714,0.858711,0,0.16129,0.040816,0.020408,0,0.129032,0.040816,0.131148,0
0.000298,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.001847,0.001002,0.001523,0.000049,0.000011,1,0.306786,0.307746,1,0.046227,0.062414,0,0.129032,0.204082,0.102041,0,0.096774,0.142857,0.180328,0
0.03321,1,0,0,1,0,0,0,1,0,0,0.00034,0.013414,0.000072,0.001753,0.014085,0.005532,0.031245,1,0.466118,0.96696,1,0.026513,0.72428,0,0.032258,0.102041,0.020408,0,0.032258,0.102041,0.213115,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.345598,1,0,0,0,1,0,0,1,0,0,0.001783,0.153541,0.000053,0.000501,0.140845,0.00506,0.023176,1,0.54322,0.047705,1,0.016995,1,0.5,0.032258,0.020408,0,0,0.048387,0.040816,0,0
0.020483,1,0,0,1,0,0,0,1,0,0,0.000236,0.00005,0.000014,0.000501,0.000381,0.005088,0.001317,1,0.746342,0.642903,1,0.152957,0.030178,0,0.016129,0.020408,0,0,0,0,0.016393,0
0.137317,1,0,0,0,1,0,0,1,0,0,0.001675,0.153541,0.00013,0.000501,0.140845,0.001248,0.005868,1,0.107705,0.616858,1,0.016995,1,0.5,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.065574,0
0.000078,1,0,0,1,0,0,0,1,0,0,0.000385,0.000347,0.007467,0.001753,0.002665,0.000009,0.000002,1,0.898036,0.398261,1,0.135962,0.093278,0,0.080645,0.102041,0,0,0.064516,0.061224,0.065574,0
0.000017,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002913,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.048387,0,0,0,0,0.040816,0,0
0.00081,1,0,0,1,0,0,0,1,0,0,0.000298,0.005515,0.002161,0.001753,0.007613,0.000045,0.000314,1,0.293843,0.29409,1,0.022434,0.496571,0,0.064516,0.061224,0,0,0.016129,0.061224,0.131148,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.00001,0.000025,0.002825,0,0,0,0,0,0,0,0,0.030591,0.061043,0,0.016129,0.040816,0,0,0,0,0.016393,0
0.00008,0,1,0,1,0,0,0,0,0,1,0.00005,0.000045,0.00146,0,0,0.000001,0.000008,0,0,0,0,0.077498,0.05487,0,0.112903,0.061224,0,0,0.032258,0.102041,0.114754,0
0.005484,1,0,0,1,0,0,0,1,0,0,0.001256,0.077373,0.002027,0.005259,0.07499,0.000064,0.00023,1,0.398761,0.900188,1,0.020394,0.858711,0,0.129032,0.142857,0.122449,0,0.112903,0.204082,0.180328,0
0.000074,0,1,0,1,0,0,0,0,0,1,0.00005,0.000043,0.00157,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.052126,0,0.129032,0.061224,0,0,0.048387,0.102041,0.04918,0
0.006708,1,0,0,1,0,0,0,0,0,1,0.000089,0.000012,0.000017,0.000501,0.000381,0.003022,0,1,0.882202,0.967528,1,0.092454,0.029492,0,0.145161,0.020408,0.020408,0,0.112903,0.040816,0.114754,0
0.014027,1,0,0,0,0,0,1,1,0,0,0.000275,0.000528,0.000125,0.002755,0.00571,0.000967,0.000264,1,0.536814,0.036542,1,0.019035,0.047325,0,0,0.081633,0,0,0.096774,0.142857,0,0
0.000483,1,0,0,0,0,0,1,1,0,0,0.003606,0.000477,0.003281,0.004758,0.003045,0.000021,0.000007,1,0.938144,0.938436,1,0.458872,0.05487,0,0,0,0,0,0,0,0,0
0.003383,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.000163,0.001002,0.001523,0.000682,0.000151,1,0.540057,0.044922,1,0.046227,0.062414,0,0.112903,0.102041,0.102041,0,0.080645,0.102041,0.098361,0
0.022129,1,0,0,1,0,0,0,1,0,0,0.006469,0.000086,0.000055,0.006762,0.000381,0.001389,0.000565,1,0.715583,0.205034,1,0.751869,0.030178,0,0.064516,0.040816,0.040816,0.044444,0.048387,0.061224,0.04918,0
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.016315,0,0,0.064516,0.061224,0.020408,0,0.064516,0.020408,0.196721,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000008,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.004051,0,1,0,1,0,0,0,0,0,1,0.00005,0.000044,0.000029,0,0,0.000074,0.000254,0,0,0,0,0.077498,0.053498,0,0.129032,0.040816,0,0,0.032258,0.061224,0.196721,0
0.017948,1,0,0,0,1,0,0,1,0,0,0.000156,0.001435,0.000029,0.000751,0.001903,0.006022,0.038588,1,0.255866,0.756683,1,0.062542,0.387517,0.5,0.016129,0.102041,0,0,0.080645,0.061224,0.016393,0
0.012668,1,0,0,1,0,0,0,1,0,0,0.000061,0.00005,0.000022,0.000501,0.000381,0.003584,0.000746,1,0.743107,0.47014,1,0.027192,0.030178,0,0,0,0,0,0,0,0,0
0.000018,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.002783,0,0,0,0,0,0,0,0,0.025153,0.055556,0,0.016129,0.020408,0,0,0.064516,0,0.04918,0
0.006743,1,0,0,1,0,0,0,1,0,0,0.000422,0.000435,0.000141,0.001753,0.002665,0.000557,0.000102,1,0.091278,0.098097,1,0.089735,0.070645,0,0.096774,0.040816,0,0,0.048387,0.040816,0.147541,0
0.000078,0,1,0,1,0,0,0,0,0,1,0.00005,0.000045,0.001499,0,0,0.000001,0.000007,0,0,0,0,0.077498,0.05487,0,0.129032,0.183673,0.020408,0,0.048387,0.081633,0.131148,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.007056,1,0,0,1,0,0,0,1,0,0,0.000048,0.000038,0.000035,0.000501,0.000381,0.001579,0.000469,1,0.339386,0.650494,1,0.018355,0.030864,0,0.064516,0.040816,0.020408,0,0.064516,0.040816,0.098361,0
0.000317,1,0,0,1,0,0,0,1,0,0,0.000238,0.003318,0.004264,0.001753,0.005329,0.000019,0.000128,1,0.3408,0.845186,1,0.024473,0.384088,0,0.112903,0.061224,0,0,0.032258,0.081633,0.065574,0
0.000016,0,1,0,0,0,1,0,0,0,1,0.000008,0.000023,0.003071,0,0,0,0,0,0,0,0,0.025833,0.056241,0,0.016129,0.061224,0,0,0.016129,0.142857,0.04918,0
0,0,1,0,1,0,0,0,0,1,0,0.000097,0,0.1,0,0,0,0,0,0,0,0,0.342624,0,0,0.451613,0.183673,0.183673,0,0.451613,0.183673,0.459016,0
0.000472,1,0,0,1,0,0,0,1,0,0,0.000378,0.008392,0.004837,0.001753,0.010659,0.000015,0.000108,1,0.831072,0.332876,1,0.021074,0.582305,0,0.112903,0.061224,0,0,0.032258,0.142857,0.163934,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.000008,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.00295,1,0,0,1,0,0,0,1,0,0,0.00034,0.007062,0.000684,0.001753,0.009136,0.000123,0.00087,1,0.321928,0.322025,1,0.021754,0.553498,0,0.145161,0.061224,0,0,0,0.020408,0.065574,0
0.000103,1,0,0,1,0,0,0,1,0,0,0.000352,0.000347,0.005643,0.001753,0.002665,0.000013,0.000003,1,0.478314,0.978672,1,0.122366,0.093278,0,0.129032,0.061224,0,0,0.032258,0.061224,0.065574,0
0.0006,1,0,0,1,0,0,0,1,0,0,0.000369,0.008112,0.003695,0.001753,0.010278,0.000021,0.00015,1,0.126523,0.1298,1,0.021074,0.579561,0,0.145161,0,0,0,0.016129,0.040816,0.04918,0
0.011343,1,0,0,1,0,0,0,0,0,1,0.000089,0.000012,0.00001,0.000501,0.000381,0.004686,0,1,0.890254,0.242257,1,0.091774,0.029492,0,0.064516,0.020408,0.020408,0,0.048387,0.040816,0.04918,0
0.000192,1,0,0,0,0,0,1,1,0,0,0.00056,0.001131,0.010349,0.003506,0.006471,0.000009,0,1,0.559344,0.058903,1,0.046227,0.09465,0,0,0.122449,0,0,0.032258,0.061224,0,0
0.000427,1,0,0,1,0,0,0,1,0,0,0.000277,0.004607,0.003788,0.001753,0.006852,0,0.000178,1,0.813654,0.819564,1,0.023114,0.447874,0,0.112903,0.040816,0,0,0.032258,0.040816,0.114754,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0,0,0,0,0,0,0,0
0.000282,1,0,0,1,0,0,0,1,0,0,0.000277,0.004607,0.005735,0.001753,0.006852,0.000014,0.000098,1,0.162005,0.665992,1,0.023114,0.447874,0,0.048387,0.040816,0,0,0.016129,0.020408,0.098361,0
0.018925,1,0,0,0,1,0,0,1,0,0,0.001734,0.153541,0.000957,0.000501,0.140845,0.000138,0.000601,1,0.460996,0.461283,1,0.016995,1,0.5,0.032258,0,0,0,0,0.020408,0,0
0.99985,0,0,1,1,0,0,0,0,1,0,0.000004,0,0,0,0,0.00001,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0,0,1,0,1,0,0,0,0,1,0,0.000006,0,0.333333,0,0,0,0,0,0,0,0,0.016315,0,0,0.048387,0.020408,0.020408,0,0.032258,0.020408,0.032787,0
0.000543,1,0,0,1,0,0,0,1,0,0,0.000277,0.004607,0.002977,0.001753,0.006852,0.000032,0.000227,1,0.98662,0.992692,1,0.023114,0.447874,0,0.064516,0.020408,0,0,0.016129,0,0.04918,0
0.016799,1,0,0,0,1,0,0,1,0,0,0.000146,0.001435,0.000029,0.000751,0.001903,0.006534,0.038575,1,0.008891,0.009126,1,0.0707,0.387517,0.5,0,0,0,0,0.016129,0,0,0
0.006343,1,0,0,1,0,0,0,1,0,0,0.000422,0.000435,0.00015,0.001753,0.002665,0.000513,0.000093,1,0.60599,0.614669,1,0.089735,0.070645,0,0.145161,0.061224,0,0,0.032258,0.040816,0.163934,0
0.005299,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.000104,0.001002,0.001523,0.000845,0.000193,1,0.455572,0.965308,1,0.046227,0.062414,0,0.112903,0.142857,0.061224,0,0.048387,0.163265,0.180328,0
0.009921,1,0,0,0,1,0,0,1,0,0,0.000073,0.000193,0.000032,0.000501,0.000761,0.002857,0.000568,1,0.931936,0.311466,1,0.03603,0.093964,0.5,0.032258,0.020408,0.020408,0,0.032258,0.020408,0.032787,0
0.000179,1,0,0,1,0,0,0,1,0,0,0.000228,0.002719,0.007169,0.001753,0.004949,0,0.000078,1,0.027047,0.032573,1,0.024473,0.33059,0,0.032258,0.040816,0,0,0,0.020408,0.131148,0
0.000063,1,0,0,0,0,0,1,1,0,0,0.000845,0.00006,0.005537,0.001002,0.000381,0.000012,0.000005,1,0.38806,0.390591,1,0.414684,0.036351,0,0.032258,0.122449,0,0,0.096774,0.081633,0.032787,0
0.000278,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.001977,0.001002,0.001523,0.000045,0.00001,1,0.06262,0.564368,1,0.046227,0.062414,0,0.064516,0.061224,0.020408,0,0.016129,0.020408,0.065574,0
0.007347,1,0,0,0,0,0,1,1,0,0,0.003542,0.000462,0.000206,0.004508,0.003045,0.000602,0.000148,1,0.629472,0.129201,1,0.468389,0.056241,0,0.016129,0.020408,0,0,0.016129,0,0.016393,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.012237,0,0,0.016129,0.020408,0.020408,0.022222,0.016129,0.020408,0.016393,0
0.001533,1,0,0,1,0,0,0,1,0,0,0.00034,0.006449,0.001316,0.001753,0.009136,0.000058,0.000418,1,0.049601,0.572324,1,0.021754,0.505487,0,0.048387,0.020408,0,0,0.016129,0.020408,0.163934,0
0.000586,1,0,0,1,0,0,0,1,0,0,0.000378,0.008392,0.003895,0.001753,0.010659,0.000019,0.000134,1,0.461757,0.465087,1,0.021074,0.582305,0,0.112903,0.020408,0,0,0.032258,0.040816,0.114754,0
0.009171,1,0,0,1,0,0,0,1,0,0,0.001236,0.077373,0.001205,0.005259,0.07499,0.000356,0.001848,1,0.20413,0.205076,1,0.020394,0.858711,0,0.193548,0.020408,0,0,0.064516,0.102041,0.04918,0
0.000792,1,0,0,1,0,0,0,1,0,0,0.000215,0.004856,0.001495,0.001252,0.00571,0.000064,0.000367,1,0.777691,0.27902,1,0.033311,0.561728,0,0.129032,0.469388,0.102041,0,0.096774,0.22449,0.327869,0
0.01675,1,0,0,0,1,0,0,1,0,0,0.000146,0.001435,0.000029,0.000751,0.001903,0.006526,0.038465,1,0.202441,0.202795,1,0.0707,0.387517,0.5,0.048387,0.102041,0.020408,0.022222,0.032258,0.081633,0.065574,0
0.034707,1,0,0,1,0,0,0,1,0,0,0.000142,0.000232,0.000016,0.001002,0.001523,0.00601,0.001365,1,0.084877,0.729611,1,0.046227,0.062414,0,0.258065,0.326531,0.244898,0,0.112903,0.244898,0.278689,0
0.0007,1,0,0,1,0,0,0,1,0,0,0.00034,0.007062,0.002882,0.001753,0.009136,0.000031,0.000223,1,0.98144,0.481039,1,0.021754,0.553498,0,0.080645,0,0,0,0,0.020408,0.032787,0
0.000572,1,0,0,1,0,0,0,1,0,0,0.000429,0.010276,0.004575,0.001753,0.012562,0.000015,0.000111,1,0.628597,0.628718,1,0.020394,0.624143,0,0.096774,0,0,0,0,0.020408,0.032787,0
